Contract Year,Population,Metadata file,Date collected,Subspecies,Sample Type,Sample ID,BMS1117,BMS1117_2,TGLA53,TGLA53_2,BMC4214,BMC4214_2
2023,Wabasca,Bison_samples_received_June21-22_Updated,2012,Wood Bison,DNA,12-03,89,99,138,138,181,187
2023,Wabasca,Bison_samples_received_June21-22_Updated,2012,Wood Bison,DNA,12-05,91,91,138,138,187,187
2023,Wabasca,Bison_samples_received_June21-22_Updated,2012,Wood Bison,DNA,12-06,91,91,138,138,187,187
2023,Wabasca,Bison_samples_received_June21-22_Updated,2012,Wood Bison,DNA,12-07,99,99,138,138,187,187
2023,Wabasca,Bison_samples_received_June21-22_Updated,2012,Wood Bison,DNA,12-08,93,99,136,138,181,187
2023,Wabasca,David Johns email October 22 2025,2020,Wood Bison,Hair,150_250,91,99,138,138,187,187
2024,Wabasca,Bison_2023_2024_ContractSamples,2023,-,Hair,24Wab_0013,//,//,//,//,//,//
2025,Wabasca,,,-,Fecal,Biso24-009,//,//,138,138,//,//
2025,Wabasca,2025,,-,Fecal,WabascaGhost1-2024,//,//,//,//,//,//
2024,Waterton Lakes,Bison_2023_2024_ContractSamples,2023,-,Fecal,WLNP06,91,91,136,136,175,187
2024,Waterton Lakes,Bison_2023_2024_ContractSamples,2023,-,Fecal,WLNP10,91,91,136,136,175,187
2024,Waterton Lakes,Bison_2023_2024_ContractSamples,2023,-,Fecal,WLNP02,89,91,//,//,179,185
2024,Waterton Lakes,Bison_2023_2024_ContractSamples,2023,-,Fecal,WLNP03,89,91,134,134,187,187
2024,Waterton Lakes,Bison_2023_2024_ContractSamples,2023,-,Fecal,WLNP07,89,91,134,134,187,187
2024,Waterton Lakes,Bison_2023_2024_ContractSamples,2023,-,Fecal,WLNP08,89,89,136,136,179,191
2024,Waterton Lakes,Bison_2023_2024_ContractSamples,2023,-,Tissue,WLNP306,89,89,136,138,185,185
2024,Waterton Lakes,Bison_2023_2024_ContractSamples,2023,-,Tissue,WLNP308,89,91,138,142,175,187
2024,Waterton Lakes,Bison_2023_2024_ContractSamples,2023,-,Tissue,WLNP309,89,91,134,136,185,187
2024,Waterton Lakes,Bison_2023_2024_ContractSamples,2023,-,Tissue,WLNP316,91,91,136,136,185,187
2024,Waterton Lakes,Bison_2023_2024_ContractSamples,2023,-,Tissue,WLNP320,//,//,134,134,175,187
2024,Waterton Lakes,Bison_2023_2024_ContractSamples,2023,-,Fecal,WLNP01,91,91,//,//,175,175
2024,Waterton Lakes,Bison_2023_2024_ContractSamples,2023,-,Fecal,WLNP04,//,//,//,//,//,//
2024,Waterton Lakes,Bison_2023_2024_ContractSamples,2023,-,Fecal,WLNP05,//,//,//,//,//,//
2024,Waterton Lakes,Bison_2023_2024_ContractSamples,2023,-,Fecal,WLNP09,//,//,//,//,//,//
2023,WBNP,bison samples freezer,2021,Wood Bison,Biopsy,BSN82,89,91,134,136,181,187
2023,WBNP,bison samples freezer,2021,Wood Bison,Biopsy,BSN85,89,91,134,136,181,187
2023,WBNP / Garden River,Bison samples WBNP - RB,2021,Wood Bison,Hair,40,89,89,138,138,187,191
2023,WBNP / Garden River,Bison samples WBNP - RB,2021,Wood Bison,blood,40,89,89,138,138,187,191
2023,WBNP / Sweetgrass,Bison samples WBNP - RB,2021,Wood Bison,blood,209,89,89,136,136,179,187
2023,WBNP,Bison samples WBNP - RB,2021,Wood Bison,Hair,88209,89,89,136,136,179,187
2023,WBNP / Sweetgrass,Bison samples WBNP - RB,2021,Wood Bison,blood,217,89,89,136,140,179,187
2023,WBNP / Sweetgrass,Bison samples WBNP - RB,2021,Wood Bison,Hair,88217,89,89,136,140,179,187
2023,WBNP / Nyarling,bison samples freezer,2021,Wood Bison,Biopsy,BSN80,89,91,136,138,179,179
2023,WBNP/Nyarling,bison samples freezer,2021,Wood Bison,Biopsy,BSN92,89,91,136,138,179,179
2024,WBNP,Bison_2023_2024_ContractSamples,2023,-,Fecal,WBNP962,89,91,//,//,179,179
2023,WBNP,Bison samples WBNP - RB,,Wood Bison,blood,661,89,91,134,136,181,187
2023,WBNP / Sweetgrass,Bison samples WBNP - RB,2021,Wood Bison,Hair,88210,89,91,134,136,181,187
2023,WBNP,Bison samples WBNP - RB,,Wood Bison,blood,658,89,89,134,138,181,187
2023,WBNP / Sweetgrass,Bison samples WBNP - RB,2021,Wood Bison,Hair,88215,89,89,134,138,181,187
2023,WBNP / Slave River Lowlands,bison samples freezer,2021,Wood Bison,Biopsy,BSN73,89,89,136,138,179,181
2023,WBNP / Slave River Lowlands,bison samples freezer,2021,Wood Bison,Biopsy,BSN74,89,89,136,138,179,181
2023,WBNP,,,Wood Bison,Biopsy,BSN77,89,89,136,138,179,181
2023,WBNP / Slave River Lowlands,bison samples freezer,2021,Wood Bison,Biopsy,BSN79,89,89,136,138,179,181
2025,WBNP,,,-,Tissue - Ear,BSN-93,89,89,136,138,179,181
2023,WBNP / Slave River Lowlands,bison samples freezer,2021,Wood Bison,Biopsy,BSN75,89,91,138,142,175,187
2023,WBNP / Slave River Lowlands,bison samples freezer,2021,Wood Bison,Biopsy,BSN78,89,91,138,142,175,187
2023,WBNP / Sweetgrass,Bison samples WBNP - RB,2021,Wood Bison,Hair,88212,89,89,134,136,181,191
2023,WBNP,Bison samples WBNP - RB,,Wood Bison,blood,659602,89,89,134,136,181,191
2024,WBNP,Bison_2023_2024_ContractSamples,2023,-,Fecal,WBNP-973-Fe,89,91,134,140,179,181
2024,WBNP,Bison_2023_2024_ContractSamples,2023,-,Fecal,WBNP-979-Fe,89,91,134,140,179,181
2024,WBNP,Bison_2023_2024_ContractSamples,2023,-,Fecal,WBNP-978-Fe,89,91,134,142,181,187
2024,WBNP,Bison_2023_2024_ContractSamples,2023,-,Fecal,WBNP-980-Fe,89,91,134,142,181,187
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP153,89,89,134,136,181,187
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP166,89,89,134,136,181,187
2023,WBNP/Hay Camp,all samples,2020,Wood Bison,Ear Tissue,BSN-60,89,89,134,136,181,187
2024,WBNP / Hay Camp,all samples,2020,-,Tissue - Ear,BSN-68,89,89,134,136,181,187
2025,WBNP,Bison_2025_Genotypes_ClientCopy_July2025,,-,Hair,25WBNP_20BF2,89,91,136,138,175,179
2025,WBNP,Bison_2025_Genotypes_ClientCopy_July2025,,-,Hair,25WBNP_20BF3,89,91,136,138,175,179
2025,WBNP,Bison_2025_Genotypes_ClientCopy_July2025,,-,Hair,25WBNP_Hair4,91,91,134,138,179,179
2025,WBNP,Bison_2025_Genotypes_ClientCopy_July2025,,-,Hair,25WBNP_Hair5,91,91,134,138,179,179
2025,WBNP,Bison_2025_Genotypes_ClientCopy_July2025,,-,Hair,25WBNP_Hair6,89,91,136,136,179,181
2025,WBNP,Bison_2025_Genotypes_ClientCopy_July2025,,-,Hair,25WBNP_Hair6_dup,89,91,136,136,179,181
2023,WBNP / Garden River,Bison samples WBNP - RB,2021,Wood Bison,Hair,20,89,91,136,136,179,179
2023,WBNP / Garden River,Bison samples WBNP - RB,2021,Wood Bison,Hair,60,89,89,138,138,179,187
2023,WBNP / Garden River,Bison samples WBNP - RB,2021,Wood Bison,Hair,80,89,89,134,134,179,181
2023,WBNP / Garden River,Bison samples WBNP - RB,2021,Wood Bison,Hair,100,89,91,136,140,187,187
2023,WBNP / Garden River,Bison samples WBNP - RB,2021,Wood Bison,Hair,120,89,89,132,138,175,181
2023,WBNP / Garden River,Bison samples WBNP - RB,2021,Wood Bison,Hair,140,89,89,136,138,179,187
2023,WBNP / Garden River,Bison samples WBNP - RB,2021,Wood Bison,Hair,160,89,93,134,136,179,179
2023,WBNP / Garden River,Bison samples WBNP - RB,2021,Wood Bison,Hair,180,91,91,132,138,179,187
2023,WBNP / Garden River,Bison samples WBNP - RB,2021,Wood Bison,Hair,200,89,89,134,138,179,185
2023,WBNP / Garden River,Bison samples WBNP - RB,2021,Wood Bison,Hair,220,89,91,136,136,175,181
2023,WBNP / Garden River,Bison samples WBNP - RB,2021,Wood Bison,Hair,240,89,89,136,138,175,187
2023,WBNP / Garden River,Bison samples WBNP - RB,2021,Wood Bison,blood,260,89,93,136,136,179,187
2023,WBNP / Garden River,Bison samples WBNP - RB,2021,Wood Bison,Hair,280,89,91,136,138,179,181
2023,WBNP / Garden River,Bison samples WBNP - RB,2021,Wood Bison,Hair,300,91,91,136,140,187,187
2023,WBNP / Garden River,Bison samples WBNP - RB,2021,Wood Bison,Hair,320,91,93,136,136,175,187
2023,WBNP / Garden River,Bison samples WBNP - RB,2021,Wood Bison,Hair,340,89,93,134,138,187,187
2023,WBNP / Garden River,Bison samples WBNP - RB,2021,Wood Bison,Hair,360,89,89,136,138,187,191
2023,WBNP / Garden River,Bison samples WBNP - RB,2021,Wood Bison,Hair,380,89,91,136,138,179,185
2023,WBNP / Sweetgrass,Bison samples WBNP - RB,2021,Wood Bison,Hair,88211,89,91,136,140,185,187
2023,WBNP / Sweetgrass,Bison samples WBNP - RB,2021,Wood Bison,Hair,88213,89,89,134,138,185,187
2023,WBNP / Sweetgrass,Bison samples WBNP - RB,2021,Wood Bison,Hair,88214,91,91,136,136,179,185
2023,WBNP / Sweetgrass,Bison samples WBNP - RB,2021,Wood Bison,Hair,88216,91,91,134,138,175,179
2023,WBNP / Sweetgrass,Bison samples WBNP - RB,2021,Wood Bison,Hair,88218,89,93,136,138,179,185
2023,WBNP / Sweetgrass,Bison samples WBNP - RB,2021,Wood Bison,Hair,88219,89,91,134,138,179,181
2023,WBNP / Sweetgrass,Bison samples WBNP - RB,2021,Wood Bison,Hair,88220,89,91,136,136,187,187
2023,WBNP / Sweetgrass,Bison samples WBNP - RB,2021,Wood Bison,Hair,88221,89,89,134,134,175,187
2023,WBNP / Sweetgrass,Bison samples WBNP - RB,2021,Wood Bison,Hair,88222,91,91,136,136,175,187
2023,WBNP / Sweetgrass,Bison samples WBNP - RB,2021,Wood Bison,Hair,88223,89,93,132,136,179,187
2023,WBNP / Sweetgrass,Bison samples WBNP - RB,2021,Wood Bison,Hair,88224,89,89,136,136,181,187
2023,WBNP / Sweetgrass,Bison samples WBNP - RB,2021,Wood Bison,Hair,88225,89,89,136,136,181,181
2023,WBNP / Sweetgrass,Bison samples WBNP - RB,2021,Wood Bison,Hair,88226,89,89,136,138,187,187
2023,WBNP / Sweetgrass,Bison samples WBNP - RB,2021,Wood Bison,Hair,88227,89,89,136,136,181,181
2023,WBNP / Sweetgrass,Bison samples WBNP - RB,2021,Wood Bison,Hair,88228,89,91,136,138,175,185
2023,WBNP / Sweetgrass,Bison samples WBNP - RB,2021,Wood Bison,Hair,88251,89,89,136,138,181,187
2024,WBNP / PAD,all samples,2016,-,Tissue - Ear,BSN-01,89,99,136,138,185,191
2024,WBNP / PAD,all samples,2016,-,Tissue - Ear,BSN-02,91,99,134,138,179,185
2024,WBNP / PAD,all samples,2016,-,Tissue - Ear,BSN-03,89,91,138,138,181,185
2024,WBNP / Hay Camp,all samples,2017,-,Tissue - Ear,BSN-04,89,91,134,138,181,181
2024,WBNP / Nyarling,all samples,2017,-,Tissue - Ear,BSN-05,89,91,138,142,181,187
2024,WBNP / Hay Camp,all samples,2017,-,Tissue - Ear,BSN-07,89,89,136,136,179,181
2024,WBNP / Nyarling,all samples,2016,-,Tissue - Ear,BSN-08,89,91,140,142,181,181
2023,WBNP / Slave River Lowlands,bison samples freezer,2021,Wood Bison,Ear Tissue,BSN-102,89,91,138,138,179,187
2023,WBNP / Slave River Lowlands,bison samples freezer,2021,Wood Bison,Ear Tissue,BSN-103,89,91,134,134,179,181
2023,WBNP / Slave River Lowlands,bison samples freezer,2021,Wood Bison,Ear Tissue,BSN-104,89,89,134,138,181,181
2023,WBNP / Slave River Lowlands,bison samples freezer,2021,Wood Bison,Ear Tissue,BSN-105,91,91,136,140,181,187
2023,WBNP / Slave River Lowlands,bison samples freezer,2021,Wood Bison,Ear Tissue,BSN-106,89,89,136,140,181,187
2023,WBNP / Nyarling,bison samples freezer,2021,Wood Bison,Ear Tissue,BSN-107 (Adult Male),89,91,136,142,179,187
2023,WBNP / Hay Camp,bison samples freezer,2021,Wood Bison,Ear Tissue,BSN-107 (Yearling Female),89,89,138,138,179,187
2023,WBNP / Nyarling,bison samples freezer,2021,Wood Bison,Ear Tissue,BSN-108,89,93,134,138,181,185
2023,WBNP / Slave River Lowlands,bison samples freezer,2022,Wood Bison,Ear Tissue,BSN-112,89,99,138,138,175,181
2023,WBNP / Slave River Lowlands,bison samples freezer,202,Wood Bison,Ear Tissue,BSN-113,89,89,138,142,175,179
2023,WBNP / Slave River Lowlands,bison samples freezer,202,Wood Bison,Ear Tissue,BSN-114,89,91,134,138,175,187
2023,WBNP / Slave River Lowlands,bison samples freezer,2022,Wood Bison,Ear Tissue,BSN-115,91,99,134,138,175,181
2023,WBNP / Slave River Lowlands,bison samples freezer,2022,Wood Bison,Ear Tissue,BSN-116,91,91,136,142,181,187
2023,WBNP / Nyarling,bison samples freezer,2022,Wood Bison,Ear Tissue,BSN-117,89,91,134,142,179,179
2023,WBNP / Slave River Lowlands,bison samples freezer,2022,Wood Bison,Ear Tissue,BSN-118,89,89,134,134,179,185
2023,WBNP / Slave River Lowlands,bison samples freezer,2022,Wood Bison,Ear Tissue,BSN-119,89,89,134,134,181,191
2024,WBNP / PAD,all samples,2010,-,Tissue - Ear,BSN-25,89,91,134,136,181,181
2024,WBNP / Nyarling,all samples,2017,-,Tissue - Ear,BSN-43,91,93,138,138,175,179
2024,WBNP / Nyarling,all samples,2018,-,Tissue - Ear,BSN-46,89,91,134,138,175,181
2024,WBNP / Slave River Lowlands,all samples,2018,-,Tissue - Ear,BSN-47,89,91,134,138,175,179
2024,WBNP / Nyarling,all samples,2018,-,Tissue - Ear,BSN-51,91,91,138,138,181,185
2024,WBNP / Nyarling,all samples,2019,-,Tissue - Ear,BSN-52,91,91,138,142,179,185
2024,WBNP / Hay Camp,all samples,2020,-,Tissue - Ear,BSN-55,89,91,134,138,181,181
2024,WBNP / Hay Camp,all samples,2020,-,Tissue - Ear,BSN-62,89,91,134,138,179,187
2024,WBNP / Hay Camp,all samples,2020,-,Tissue - Ear,BSN-63,91,91,138,138,179,181
2024,WBNP / Hay Camp,all samples,2020,-,Tissue - Ear,BSN-64,91,91,134,138,179,187
2024,WBNP / Hay Camp,all samples,2020,-,Tissue - Ear,BSN-65,89,91,132,138,179,179
2024,WBNP / Hay Camp,all samples,2020,-,Tissue - Ear,BSN-66,89,93,132,140,179,181
2024,WBNP / Hay Camp,all samples,2020,-,Tissue - Ear,BSN-67,89,91,136,138,175,179
2024,WBNP / Hay Camp,all samples,2020,-,Tissue - Ear,BSN-69,89,91,134,138,179,181
2024,WBNP / Hay Camp,all samples,2020,-,Tissue - Ear,BSN-70,89,91,138,138,179,187
2023,WBNP / Hay Camp,bison samples freezer,2021,Wood Bison,Biopsy,BSN71,89,91,134,138,185,187
2023,WBNP / Nyarling,bison samples freezer,2021,Wood Bison,Biopsy,BSN72,89,91,134,138,179,187
2023,WBNP / Slave River Lowlands,bison samples freezer,2021,Wood Bison,Biopsy,BSN76-1,89,89,134,134,179,181
2023,WBNP / Slave River Lowlands,bison samples freezer,2021,Wood Bison,Biopsy,BSN76-2,89,91,138,142,175,187
2023,WBNP / Hay Camp,bison samples freezer,2021,Wood Bison,Biopsy,BSN81,89,91,134,136,181,181
2023,WBNP / Hay Camp,bison samples freezer,2021,Wood Bison,Biopsy,BSN83,89,91,134,134,187,191
2023,WBNP / Hay Camp,bison samples freezer,2021,Wood Bison,Biopsy,BSN84,91,91,134,138,187,187
2023,WBNP / Hay Camp,bison samples freezer,2021,Wood Bison,Biopsy,BSN86,89,91,138,140,179,187
2023,WBNP / Hay Camp,bison samples freezer,2021,Wood Bison,Biopsy,BSN87,89,91,134,142,175,187
2023,WBNP / Nyarling,bison samples freezer,2021,Wood Bison,Biopsy,BSN90,89,91,138,138,179,181
2023,WBNP / Nyarling,bison samples freezer,2021,Wood Bison,Biopsy,BSN91,91,91,134,138,187,187
2024,WBNP,,,-,Tissue - Ear,BSN-95,89,91,134,134,187,187
2023,WBNP / Nyarling,Bison samples WBNP - RB,2021,Wood Bison,Biopsy,dart4-03,89,89,134,138,179,187
2023,WBNP,,,Wood Bison,Ear Tissue,UKNWN (*NO SAMPLE ID*,89,91,134,138,181,187
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP152,89,91,136,136,175,179
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP170,89,89,134,140,179,185
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP188,89,91,134,138,181,187
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP189,89,89,138,138,179,187
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP210,89,91,136,138,179,181
2024,WBNP,Bison_2023_2024_ContractSamples,2023,-,Fecal,WBNP963,89,89,134,138,179,185
2024,WBNP,Bison_2023_2024_ContractSamples,2023,-,Fecal,WBNP964,91,93,134,138,185,187
2024,WBNP,Bison_2023_2024_ContractSamples,2023,-,Fecal,WBNP-974-Fe,89,89,138,138,181,185
2024,WBNP,Bison_2023_2024_ContractSamples,2023,-,Fecal,WBNP-975-Fe,89,91,136,142,185,187
2024,WBNP,Bison_2023_2024_ContractSamples,2023,-,Fecal,WBNP-976-Fe,89,91,134,138,175,179
2024,WBNP,Bison_2023_2024_ContractSamples,2023,-,Fecal,WBNP-977-Fe,89,91,138,138,175,181
2024,WBNP,Bison_2023_2024_ContractSamples,2023,-,Fecal,WBNP-982-Fe,89,91,132,134,175,179
2024,WBNP,Bison_2023_2024_ContractSamples,2023,-,Fecal,WBNP-983-Fe,89,91,134,138,179,187
2024,WBNP,Bison_2023_2024_ContractSamples,2023,-,Fecal,WBNP-984-Fe,91,91,136,138,179,187
2024,WBNP,Bison_2023_2024_ContractSamples,2023,-,Fecal,WPNB967,91,91,134,136,175,179
2024,WBNP,Bison_2023_2024_ContractSamples,2023,-,Fecal,WPNB968,89,91,138,140,181,187
2023,WBNP / Nyarling,Bison samples WBNP - RB,2021,Wood Bison,Biopsy,BSN97,91,93,138,138,181,185
2023,WBNP / Nyarling,Bison samples WBNP - RB,2021,Wood Bison,Biopsy,BlueDart4,89,91,136,138,181,187
2023,WBNP/Hay Camp,all samples,2018,Wood Bison,Ear Tissue,BSN-49,89,91,134,138,181,187
2023,WBNP/Hay Camp,all samples,2018,Wood Bison,Ear Tissue,BSN-50,89,91,136,138,181,187
2023,WBNP/Hay Camp,all samples,2020,Wood Bison,Ear Tissue,BSN-57,89,89,138,138,181,187
2023,WBNP/Hay Camp,all samples,2020,Wood Bison,Ear Tissue,BSN-61,89,89,136,136,179,185
2023,WBNP/Hay Camp,,,Wood Bison,Biopsy,BSN98,89,91,134,138,181,187
2023,WBNP/Hay Camp,,,Wood Bison,Biopsy,BSN99,89,91,138,138,179,181
2023,WBNP/Little Buffalo,all samples,2018,Wood Bison,Ear Tissue,BSN-47,89,91,134,138,175,179
2023,WBNP/Little Buffalo,all samples,2018,Wood Bison,Ear Tissue,BSN-48,89,91,134,136,179,181
2023,WBNP/Nyarling,all samples,2016,Wood Bison,Ear Tissue,BSN-08,91,91,136,140,181,187
2023,WBNP/Nyarling,all samples,2017,Wood Bison,Ear Tissue,BSN-43,91,93,138,138,175,179
2023,WBNP/Nyarling,all samples,2017,Wood Bison,Ear Tissue,BSN-44,89,91,134,140,179,185
2023,WBNP/Nyarling,all samples,2020,Wood Bison,Ear Tissue,BSN-58,89,91,134,138,175,179
2023,WBNP/Nyarling,all samples,2020,Wood Bison,Ear Tissue,BSN-59,91,91,134,138,181,187
2025,WBNP,Bison_2025_Genotypes_ClientCopy_July2025,2024,-,Hair,24WBNP_051,89,91,136,136,175,179
2025,WBNP,Bison_2025_Genotypes_ClientCopy_July2025,2024,-,Hair,24WBNP_054,89,91,136,136,175,179
2025,WBNP,Bison_2025_Genotypes_ClientCopy_July2025,2024,-,Hair,24WBNP_055,91,91,134,138,175,187
2025,WBNP,Bison_2025_Genotypes_ClientCopy_July2025,2024,-,Hair,24WBNP_058,89,91,136,136,181,187
2025,WBNP,Bison_2025_Genotypes_ClientCopy_July2025,2024,-,Hair,24WBNP_059,89,91,140,140,179,187
2025,WBNP,Bison_2025_Genotypes_ClientCopy_July2025,2024,-,Hair,24WBNP_060,91,93,134,134,181,187
2025,WBNP,Bison_2025_Genotypes_ClientCopy_July2025,2024,-,Hair,24WBNP_062,//,//,136,136,187,187
2025,WBNP,Bison_2025_Genotypes_ClientCopy_July2025,2024,-,Hair,24WBNP_064,89,89,134,138,179,185
2025,WBNP/Little Buffalo,Bison_2025_Genotypes_ClientCopy_July2025,2023,-,Tissue - Ear,BSN-120,89,89,134,138,179,181
2025,WBNP/Little Buffalo,Bison_2025_Genotypes_ClientCopy_July2025,2024,-,Tissue - Ear,BSN-121,89,91,134,138,181,187
2025,WBNP/Little Buffalo,Bison_2025_Genotypes_ClientCopy_July2025,2024,-,Tissue - Ear,BSN-123,89,99,138,138,179,181
2025,WBNP/Little Buffalo,Bison_2025_Genotypes_ClientCopy_July2025,2024,-,Tissue - Ear,BSN-125,89,91,138,138,179,185
2025,WBNP/Little Buffalo,Bison_2025_Genotypes_ClientCopy_July2025,2024,-,Tissue - Ear,BSN-127,89,93,134,138,181,185
2025,WBNP/Nyarling,Bison_2025_Genotypes_ClientCopy_July2025,2024,-,Tissue - Ear,BSN-129,89,89,134,142,181,181
2025,WBNP,Bison_2025_Genotypes_ClientCopy_July2025,,-,Tissue - Ear,BSN-130,89,91,134,142,181,187
2025,WBNP,Bison_2025_Genotypes_ClientCopy_July2025,,-,Tissue - Ear,BSN-131,89,89,134,138,179,181
2025,WBNP,Bison_2025_Genotypes_ClientCopy_July2025,,-,Tissue - Ear,BSN-132,89,89,134,134,181,181
2025,WBNP/Little Buffalo,Bison_2025_Genotypes_ClientCopy_July2025,2024,-,Tissue - Ear,BSN-133,89,89,142,142,175,181
2025,WBNP/Nyarling,Bison_2025_Genotypes_ClientCopy_July2025,2010,-,Tissue - Ear,BSN-33,91,91,138,138,185,187
2025,WBNP/Nyarling,Bison_2025_Genotypes_ClientCopy_July2025,2009,-,Tissue - Ear,BSN-34,89,91,134,138,187,187
2025,WBNP/Nyarling,Bison_2025_Genotypes_ClientCopy_July2025,2007,-,Tissue - Ear,BSN-35,89,89,138,138,175,179
2025,WBNP/Little Buffalo,Bison_2025_Genotypes_ClientCopy_July2025,2009,-,Tissue - Ear,BSN-36,//,//,134,136,179,191
2025,WBNP/Nyarling,Bison_2025_Genotypes_ClientCopy_July2025,2008,-,Tissue - Ear,BSN-37,89,91,136,142,187,187
2025,WBNP/Nyarling,Bison_2025_Genotypes_ClientCopy_July2025,2008,-,Tissue - Ear,BSN-38,89,93,136,138,185,187
2025,WBNP/Nyarling,all samples,2017,-,Tissue - Ear,BSN-42,89,91,136,138,181,185
2025,WBNP,Bison_2025_Genotypes_ClientCopy_July2025,2021,-,Tissue - Ear,BSN-94,89,89,138,142,179,181
2025,WBNP,Bison_2025_Genotypes_ClientCopy_July2025,,-,Hair,25WBNP_19BF1,89,91,136,140,181,187
2025,WBNP,Bison_2025_Genotypes_ClientCopy_July2025,,-,Hair,25WBNP_19BF2,91,91,134,134,185,187
2025,WBNP,Bison_2025_Genotypes_ClientCopy_July2025,,-,Hair,25WBNP_19BF4,91,91,134,138,179,185
2025,WBNP,Bison_2025_Genotypes_ClientCopy_July2025,,-,Hair,25WBNP_19BF5,89,89,136,138,181,187
2025,WBNP,Bison_2025_Genotypes_ClientCopy_July2025,,-,Hair,25WBNP_20BF1,89,89,134,136,179,179
2025,WBNP,Bison_2025_Genotypes_ClientCopy_July2025,,-,Hair,25WBNP_20BF8,89,89,134,138,185,185
2025,WBNP,Bison_2025_Genotypes_ClientCopy_July2025,,-,Hair,25WBNP_20BF9,89,91,134,138,181,181
2025,WBNP,Bison_2025_Genotypes_ClientCopy_July2025,,-,Hair,25WBNP_19BF3,89,89,136,136,179,181
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP157,91,93,136,138,//,//
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP159,//,//,//,//,//,//
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP161,//,//,//,//,//,//
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP162,89,89,136,138,//,//
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP163,//,//,//,//,//,//
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP165,89,91,134,136,179,187
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP169,91,91,//,//,179,179
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP172,//,//,//,//,//,//
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP175,//,//,134,134,179,179
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP178,//,//,//,//,//,//
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP179,//,//,//,//,//,//
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP181,//,//,//,//,//,//
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP185,//,//,//,//,//,//
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP187,//,//,//,//,//,//
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP190,89,89,134,136,//,//
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP191,//,//,136,136,185,187
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP194,//,//,138,140,//,//
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP195,//,//,//,//,//,//
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP198,//,//,//,//,//,//
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP200,//,//,//,//,//,//
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP202,89,89,//,//,//,//
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP203,//,//,//,//,//,//
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP204,//,//,//,//,//,//
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP205,//,//,//,//,//,//
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP208,//,//,//,//,//,//
2024,WBNP,Bison_2023_2024_ContractSamples,2022,-,Fecal,WBNP209,//,//,//,//,//,//
2024,WBNP,Bison_2023_2024_ContractSamples,2023,-,Fecal,WBNP-971-Fe,89,89,//,//,//,//
2024,WBNP,Bison_2023_2024_ContractSamples,2023,-,Fecal,WBNP-972-Fe,91,91,134,138,187,187
2024,WBNP,Bison_2023_2024_ContractSamples,2023,-,Fecal,WBNP-981-Fe,89,89,//,//,179,187
2024,WBNP,Bison_2023_2024_ContractSamples,2023,-,Fecal,WPNB965,//,//,//,//,//,//
2024,WBNP,Bison_2023_2024_ContractSamples,2023,-,Fecal,WPNB966,89,91,//,//,181,187
2024,WBNP,Bison_2023_2024_ContractSamples,2023,-,Fecal,WPNB969,91,91,//,//,179,179
2024,WBNP,Bison_2023_2024_ContractSamples,2023,-,Fecal,WPNB970,//,//,//,//,//,//
